Attrition_Flag,Customer_Age,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Tenure_Months,Avg_Trans_per_Month,Credit_Utilization,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
0,47,4,3,3,3,17557.0,0,17557.0,0.667,2142,62,0.378,0.0,36,59.5,0.12200262003759184,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,56,2,6,3,2,4366.0,1590,2776.0,0.475,1596,37,0.423,0.364,48,33.25,0.36555199267063676,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,56,4,6,2,2,8037.0,2276,5761.0,0.406,3271,71,0.543,0.283,46,71.1086956521739,0.4069926589523454,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,38,2,4,1,3,8740.0,734,8006.0,1.072,2169,38,0.652,0.084,25,86.76,0.24816933638443936,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,49,3,6,2,3,8514.0,2013,6501.0,0.664,4098,74,0.542,0.236,36,113.83333333333333,0.4813248766737139,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,36,4,4,3,2,2002.0,1377,625.0,0.671,2411,60,0.714,0.688,26,92.73076923076923,1.2042957042957043,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,51,0,5,3,4,3132.0,1815,1317.0,1.018,3607,60,0.935,0.58,35,103.05714285714286,1.1516602809706258,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,26,0,2,3,3,2010.0,1070,940.0,0.906,3625,85,0.635,0.532,13,278.84615384615387,1.8034825870646767,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,34,2,6,2,3,7567.0,1776,5791.0,1.275,2361,45,0.875,0.235,23,102.65217391304348,0.31201268666578563,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,56,2,2,6,4,2381.0,651,1730.0,0.592,1920,46,0.586,0.273,40,48.0,0.8063838723225536,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,43,2,6,2,4,34516.0,2398,32118.0,0.917,4976,88,0.692,0.069,31,160.51612903225808,0.144165024915981,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,47,3,6,2,2,16411.0,1179,15232.0,0.849,3929,71,0.732,0.072,42,93.54761904761905,0.23941258911705562,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,42,4,3,2,0,1438.3,0,1438.3,0.676,3786,67,0.523,0.0,19,199.26315789473685,2.6322742126121117,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,38,2,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,30,61.233333333333334,0.49183400267737615,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,55,2,3,3,1,22127.0,1799,20328.0,0.758,3591,63,0.75,0.081,37,97.05405405405405,0.16229041442581463,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,28,0,3,2,3,5685.0,0,5685.0,1.334,2395,62,1.0,0.0,36,66.52777777777777,0.4212840809146878,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,62,0,3,2,2,7348.0,1466,5882.0,1.236,3066,61,0.694,0.2,50,61.32,0.41725639629831246,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1,52,2,3,2,3,11188.0,0,11188.0,0.658,2109,47,0.621,0.0,34,62.029411764705884,0.18850554165176975,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,44,3,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,37,124.29729729729729,1.26,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,29,0,5,2,3,5076.0,1223,3853.0,0.83,2675,57,0.629,0.241,36,74.30555555555556,0.52698975571316,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,48,4,3,2,2,32658.0,1482,31176.0,0.941,2023,37,0.542,0.045,38,53.23684210526316,0.06194500581787005,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,43,3,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032,36,126.36111111111111,0.15886708109240763,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,49,2,3,1,3,3414.0,1473,1941.0,0.597,1803,49,1.13,0.431,36,50.083333333333336,0.5281195079086116,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,43,3,5,6,1,12315.0,0,12315.0,0.895,2028,51,0.545,0.0,23,88.17391304347827,0.16467722289890377,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,41,2,5,3,3,2690.0,1912,778.0,0.692,3636,68,0.7,0.711,36,101.0,1.3516728624535317,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,43,3,6,2,4,12165.0,0,12165.0,1.16,4066,74,0.682,0.0,31,131.16129032258064,0.33423756678997124,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,51,3,4,1,3,1792.0,989,803.0,1.202,3102,63,0.703,0.552,46,67.43478260869566,1.7310267857142858,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,37,1,6,3,2,19300.0,1181,18119.0,0.764,2660,70,0.795,0.061,30,88.66666666666667,0.1378238341968912,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,37,2,3,3,4,8120.0,2098,6022.0,0.826,3161,54,0.688,0.258,24,131.70833333333334,0.3892857142857143,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,49,5,6,2,2,2292.0,0,2292.0,0.976,2584,60,0.5,0.0,36,71.77777777777777,1.1273996509598603,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,36,3,6,3,3,21434.0,1345,20089.0,0.603,2143,46,0.586,0.063,25,85.72,0.09998133806102454,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,50,2,5,3,4,3424.0,0,3424.0,0.765,4929,74,0.574,0.0,43,114.62790697674419,1.4395443925233644,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,64,0,3,3,4,2787.0,1201,1586.0,0.372,1662,39,0.625,0.431,51,32.588235294117645,0.596340150699677,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,36,3,3,2,3,8696.0,1482,7214.0,1.002,2847,67,0.971,0.17,30,94.9,0.32739190432382703,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,45,3,6,2,3,32446.0,1974,30472.0,0.621,1717,39,0.696,0.061,35,49.05714285714286,0.052918695678974295,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,41,2,6,3,3,9133.0,2140,6993.0,0.649,4101,88,0.63,0.234,36,113.91666666666667,0.4490309865323552,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,47,3,3,3,2,5116.0,1468,3648.0,0.91,2361,49,0.633,0.287,37,63.810810810810814,0.46149335418295545,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,39,2,5,2,1,18974.0,2517,16457.0,1.369,2783,56,1.0,0.133,31,89.7741935483871,0.14667439654263728,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,51,4,6,2,3,12101.0,2517,9584.0,0.733,2086,44,0.76,0.208,45,46.355555555555554,0.17238244773159242,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,55,1,5,3,4,5379.0,962,4417.0,0.827,1778,40,0.29,0.179,46,38.65217391304348,0.33054471091280907,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,57,3,5,3,3,32676.0,2134,30542.0,0.797,3990,88,0.76,0.065,49,81.42857142857143,0.12210796915167095,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,36,4,4,3,4,34516.0,1491,33025.0,0.93,2243,60,0.935,0.043,31,72.35483870967742,0.06498435508170124,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,35,2,4,3,4,15202.0,1779,13423.0,1.392,3143,60,0.579,0.117,36,87.30555555555556,0.20674911195895276,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,38,2,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,23,79.26086956521739,0.8204320432043204,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,39,2,5,2,4,5858.0,0,5858.0,0.853,3355,77,0.604,0.0,34,98.67647058823529,0.5727210652099692,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,65,0,4,2,1,2692.0,1869,823.0,0.744,1594,36,0.895,0.694,56,28.464285714285715,0.5921248142644874,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,51,2,6,3,2,7165.0,2037,5128.0,0.83,3553,78,0.902,0.284,45,78.95555555555555,0.4958827634333566,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,50,3,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0.0,38,124.73684210526316,3.295557255092818,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,38,2,5,1,1,26988.0,1587,25401.0,0.968,3732,70,0.795,0.059,32,116.625,0.1382836816362828,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,36,1,3,3,2,2517.0,0,2517.0,0.946,3569,62,0.771,0.0,26,137.26923076923077,1.4179578863726658,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1,41,3,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,28,44.07142857142857,0.11126138310341718,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,40,4,3,1,2,10745.0,2084,8661.0,0.847,3502,87,0.933,0.194,27,129.7037037037037,0.3259190321079572,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,40,2,3,2,4,34516.0,1686,32830.0,0.562,3146,66,0.65,0.049,36,87.38888888888889,0.09114613512573878,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,26,1,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,20,140.2,1.0826254826254826,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,46,4,5,2,3,2722.0,1473,1249.0,0.737,3129,69,0.683,0.541,35,89.4,1.1495224099926524,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,49,1,3,3,0,8228.0,0,8228.0,0.942,4277,80,0.702,0.0,36,118.80555555555556,0.5198104035002431,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,38,2,6,3,2,11777.0,1781,9996.0,0.565,2763,62,0.879,0.151,33,83.72727272727273,0.23460983272480257,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,49,4,5,1,1,34516.0,543,33973.0,0.745,3951,76,0.9,0.016,39,101.3076923076923,0.11446865221926063,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,38,3,5,1,3,14821.0,0,14821.0,0.661,2876,60,0.622,0.0,24,119.83333333333333,0.1940489845489508,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,36,1,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645,23,95.04347826086956,1.519849822707363,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,34,2,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207,21,134.52380952380952,0.4607731202087751,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,52,5,3,1,1,2047.0,665,1382.0,0.605,3452,66,0.692,0.325,47,73.44680851063829,1.686370297997069,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,40,3,3,3,4,22380.0,1220,21160.0,0.884,3756,73,0.78,0.055,34,110.47058823529412,0.167828418230563,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,36,3,3,3,5,12893.0,1620,11273.0,0.576,2300,60,0.463,0.126,31,74.19354838709677,0.17839137516481812,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,53,3,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,47,91.36170212765957,1.2814085347657416,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,40,2,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467,36,65.02777777777777,0.45965050068721774,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,54,1,5,1,1,1438.3,0,1438.3,0.576,1585,37,0.609,0.0,44,36.02272727272727,1.1019954112493917,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,34,4,5,1,2,2165.0,1952,213.0,0.822,2651,81,0.841,0.902,20,132.55,1.2244803695150115,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,62,1,4,2,2,1927.0,1319,608.0,0.672,4199,77,0.75,0.684,54,77.75925925925925,2.179034769071095,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,39,1,6,1,1,22125.0,0,22125.0,0.645,1994,57,0.727,0.0,36,55.388888888888886,0.09012429378531074,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,50,3,4,5,3,34516.0,2099,32417.0,0.449,1756,35,0.25,0.061,42,41.80952380952381,0.05087495654189361,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,36,1,6,3,2,5260.0,1116,4144.0,0.664,2546,62,0.879,0.212,28,90.92857142857143,0.48403041825095056,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,56,1,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0.0,48,27.833333333333332,0.9288743655704652,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,44,4,3,4,4,4333.0,0,4333.0,0.463,1558,40,0.538,0.0,30,51.93333333333333,0.35956612047080544,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,45,4,3,2,1,6637.0,0,6637.0,0.675,1801,48,0.6,0.0,32,56.28125,0.2713575410577068,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,36,2,4,3,0,3174.0,2462,712.0,0.772,3140,74,0.721,0.776,28,112.14285714285714,0.9892879647132955,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,44,2,4,2,5,4396.0,1489,2907.0,1.258,3942,69,0.816,0.339,36,109.5,0.8967242948134668,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,52,2,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,48,34.604166666666664,0.0481226098041488,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,50,3,3,2,4,1438.3,0,1438.3,0.868,3637,80,0.86,0.0,37,98.29729729729729,2.528679691302232,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,53,2,3,3,4,6853.0,1480,5373.0,0.513,2833,70,0.556,0.216,43,65.88372093023256,0.41339559317087404,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,36,0,4,3,2,2570.0,2230,340.0,0.686,1755,42,0.448,0.868,24,73.125,0.6828793774319066,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0,27,1,5,3,2,2166.0,890,1276.0,1.024,3563,70,0.892,0.411,15,237.53333333333333,1.6449676823638042,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,31,1,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,27,84.11111111111111,0.6227035919934193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,36,3,3,1,1,11684.0,1786,9898.0,0.806,2969,88,0.796,0.153,36,82.47222222222223,0.2541081821294077,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
